item_id,order_id,product_id,quantity,unit_price,discount_percent
I00734,O02251,P0213,3,63668,10
I00735,O01620,P0196,1,59024,22
I00736,O01850,P0320,2,48766,32
I00737,O04381,P0011,3,41540,38
I00738,O02612,P0268,1,16562,22
I00739,O02134,P0235,1,69956,21
I00740,O03705,P0490,2,82998,22
I00741,O00561,P0121,3,5326,1
I00742,O02249,P0003,1,24180,40
I00743,O01442,P0116,5,15061,31
I00744,O00415,P0086,5,80015,2
I00745,O01052,P0330,2,30428,2
I00746,O01745,P0477,2,55089,10
I00747,O00134,P0167,4,1241,40
I00748,O03023,P0298,3,14245,37
I00749,O00282,P0146,2,31044,22
I00750,O02593,P0025,-5,77197,37
I00751,O03905,P0031,4,63801,3
I00752,O00873,P0139,3,51188,0
I00753,O02616,P0318,5,66478,32
I00754,O04212,P0177,5,97199,27
I00755,O00981,P0194,5,53694,35
I00756,O02753,P0045,5,47515,22
I00757,O00889,P0260,4,85018,26
I00758,O04275,P0139,4,36561,32
I00759,O02674,P0420,-1,37081,3
I00760,O00577,P0307,5,33183,8
I00761,O03666,P0480,3,15802,35
I00762,O04911,P0401,4,23566,25
I00763,O00514,P0471,3,66261,27
I00764,O01172,P0305,5,41142,2
I00765,O01399,P0076,5,36516,6
I00766,O01130,P0375,2,19131,39
I00767,O00816,P0075,2,5490,18
I00768,O00358,P0184,4,71855,34
I00769,O03407,P0003,3,24333,6
I00770,O01896,P0075,1,17088,12
I00771,O00370,P0391,4,66832,29
I00772,O02114,P0201,5,12279,32
I00773,O02679,P0448,4,10023,15
I00774,O02439,P0059,2,73918,28
I00775,O00860,P0167,1,78357,30
I00776,O04477,P0032,4,4278,40
I00777,O00079,P0163,4,32827,27
I00778,O03314,P0305,4,94944,13
I00779,O01660,P0087,1,43253,40
I00780,O04897,P0469,1,94066,18
I00781,O00747,P0204,-4,53068,38
I00782,O00115,P0136,3,77789,33
I00783,O03955,P0193,1,48432,29
I00784,O02799,P0204,3,92839,38
I00785,O01633,P0326,1,48474,40
I00786,O04135,P0161,3,43738,21
I00787,O00493,P0229,5,71262,3
I00788,O00368,P0251,4,43225,9
I00789,O02773,P0380,1,80165,27
I00790,O02103,P0347,4,19197,39
I00791,O03572,P0224,2,53525,6
I00792,O03876,P0064,5,34241,12
I00793,O01494,P0015,5,77356,18
I00794,O02654,P0377,3,90973,32
I00795,O03107,P0363,3,79242,9
I00796,O00489,P0323,3,82453,21
I00797,O04805,P0196,4,9578,39
I00798,O02690,P0170,2,88978,3
I00799,O02799,P0432,4,13706,21
I00800,O03089,P0321,2,97532,17
I00801,O01510,P0037,1,64860,34
I00802,O03636,P0155,5,35013,40
I00803,O02798,P0253,3,39747,19
I00804,O00083,P0270,3,38108,35
I00805,O03184,P0460,2,99788,35
I00806,O02833,P0393,1,74353,28
I00807,O02487,P0437,4,90068,8
I00808,O04949,P0328,1,7965,23
I00809,O01163,P0148,4,99739,34
I00810,O02428,P0377,2,70909,25
I00811,O04781,P0071,-5,49697,2
I00812,O03129,P0433,2,24729,32
I00813,O04904,P0015,2,20221,13
I00814,O01502,P0400,3,37419,31
I00815,O00619,P0301,3,63325,3
I00816,O01042,P0454,3,31851,31
I00817,O02706,P0119,2,36034,28
I00818,O01786,P0211,5,87627,37
I00819,O00230,P0459,3,60155,18
I00820,O04450,P0250,2,55414,11
I00821,O03777,P0458,2,41692,16
I00822,O00256,P0470,2,31380,24
I00823,O00800,P0399,2,99840,3
I00824,O00333,P0422,3,33057,18
I00825,O00463,P0165,1,83013,29
I00826,O03361,P0317,4,83725,11
I00827,O01128,P0249,2,69500,9
I00828,O00304,P0421,2,7374,33
I00829,O04308,P0454,2,82407,19
I00830,O01769,P0016,4,99851,33
I00831,O04505,P0235,1,98918,11
I00832,O03874,P0017,5,98126,29
I00833,O00850,P0321,3,40320,34
I00834,O01128,P0111,1,31058,16
I00835,O02335,P0331,2,28157,34
I00836,O02484,P0106,5,68789,3
I00837,O04596,P0248,1,77975,6
I00838,O04434,P0003,5,73791,2
I00839,O01784,P0215,5,24523,25
I00840,O00578,P0140,1,29163,14
I00841,O04295,P0171,4,25687,37
I00842,O03378,P0414,4,24660,15
I00843,O00175,P0255,5,37938,3
I00844,O00848,P0440,1,86055,26
I00845,O04417,P0301,1,63365,7
I00846,O03379,P0480,4,70684,7
I00847,O02143,P0059,1,62599,28
I00848,O01584,P0045,3,86164,21
I00849,O04238,P0347,1,92681,15
I00850,O04141,P0205,1,99307,29
I00851,O04691,P0019,4,11502,21
I00852,O00504,P0086,4,73646,29
I00853,O04842,P0055,2,82716,24
I00854,O00424,P0280,2,60283,39
I00855,O04872,P0425,4,39046,16
I00856,O04067,P0142,1,91416,21
I00857,O03013,P0344,3,27441,29
I00858,O02678,P0213,2,75167,31
I00859,O03967,P0004,-5,13358,26
I00860,O00461,P0168,2,53732,27
I00861,O04383,P0079,3,24696,37
I00862,O03718,P0274,2,78652,19
I00863,O01762,P0041,2,89741,27
I00864,O03291,P0470,5,59231,3
I00865,O02903,P0409,4,70078,30
I00866,O03256,P0312,4,72878,27
I00867,O01031,P0104,2,41074,40
I00868,O04120,P0226,5,96882,9
I00869,O02145,P0237,5,99967,14
I00870,O04465,P0420,3,83491,2
I00871,O00168,P0273,4,13220,2
I00872,O02584,P0155,1,34179,9
I00873,O02862,P0331,3,58252,1
I00874,O02462,P0007,-2,96027,30
I00875,O00117,P0275,4,93045,32
I00876,O01767,P0422,1,39306,37
I00877,O04089,P0386,4,61261,3
I00878,O00130,P0064,5,60605,26
I00879,O02789,P0091,4,81068,5
I00880,O01333,P0199,2,56282,20
I00881,O00804,P0151,3,50263,32
I00882,O02704,P0376,3,92036,22
I00883,O00859,P0466,4,34825,17
I00884,O02980,P0184,3,54018,21
I00885,O00718,P0218,4,5597,19
I00886,O04989,P0088,1,38258,26
I00887,O03249,P0336,3,71022,23
I00888,O00590,P0183,1,41002,36
I00889,O02154,P0167,4,12976,5
I00890,O02796,P0403,5,30748,36
I00891,O00543,P0191,2,30255,8
I00892,O04136,P0013,1,98978,15
I00893,O01872,P0103,4,52908,25
I00894,O00682,P0290,3,81782,14
I00895,O04879,P0016,3,4473,25
I00896,O00809,P0263,4,64433,24
I00897,O00077,P0231,3,92591,12
I00898,O02589,P0144,5,7075,34
I00899,O01530,P0014,1,8053,35
I00900,O00751,P0410,4,32744,4
I00901,O04161,P0187,5,43924,22
I00902,O03351,P0107,3,41762,28
I00903,O03981,P0003,1,71163,25
I00904,O01614,P0439,2,16883,39
I00905,O00105,P0275,1,38566,23
I00906,O01684,P0240,1,67340,12
I00907,O00374,P0238,1,52275,35
I00908,O04213,P0482,4,21414,17
I00909,O01152,P0235,4,19533,37
I00910,O02666,P0306,3,27596,29
I00911,O03293,P0461,3,13250,40
I00912,O01843,P0350,1,85684,27
I00913,O01790,P0214,1,44983,36
I00914,O01791,P0429,1,8059,40
I00915,O02204,P0309,1,99488,28
I00916,O00330,P0011,4,16501,19
I00917,O01011,P0284,3,96500,11
I00918,O04132,P0171,3,99984,17
I00919,O01355,P0216,2,6250,9
I00920,O02287,P0042,3,90426,1
I00921,O02572,P0441,3,59706,19
I00922,O04707,P0362,4,54732,31
I00923,O00222,P0229,5,58737,13
I00924,O02603,P0132,2,95297,27
I00925,O03338,P0445,5,74087,13
I00926,O04852,P0344,3,36471,16
I00927,O01507,P0189,4,87488,14
I00928,O01938,P0353,4,24379,6
I00929,O00088,P0157,5,26749,0
I00930,O04700,P0371,4,80946,38
I00931,O01549,P0132,2,38827,0
I00932,O00532,P0170,4,45849,22
I00933,O03465,P0164,5,61828,33
I00934,O02352,P0382,3,68541,27
I00935,O01946,P0103,4,48026,10
I00936,O01197,P0064,2,70992,34
I00937,O04867,P0187,4,750,26
I00938,O01500,P0020,2,3268,8
I00939,O04655,P0001,4,34489,31
I00940,O02752,P0467,3,58220,21
I00941,O02720,P0287,3,59996,18
I00942,O03404,P0044,5,40862,17
I00943,O01021,P0253,3,18077,25
I00944,O00036,P0123,-1,72354,38
I00945,O02316,P0184,4,50219,32
I00946,O02682,P0500,3,74141,3
I00947,O02895,P0013,3,11583,2
I00948,O03356,P0456,2,49230,2
I00949,O03018,P0326,1,85982,12
I00950,O00141,P0104,4,54154,3
I00951,O02697,P0348,4,72842,36
I00952,O01511,P0110,3,2445,29
I00953,O04787,P0398,5,69415,18
I00954,O00851,P0343,1,94690,0
I00955,O00709,P0355,3,7685,7
I00956,O02279,P0158,4,98891,30
I00957,O00772,P0031,5,50553,0
I00958,O01523,P0106,2,76234,34
I00959,O03840,P0362,3,4513,34
I00960,O03147,P0222,1,49026,12
I00961,O04934,P0244,2,13647,15
I00962,O02944,P0248,5,33157,20
I00963,O00771,P0468,3,56657,6
I00964,O03558,P0093,1,21161,11
I00965,O03901,P0026,5,30287,3
I00966,O04781,P0469,1,82830,6
I00967,O01142,P0230,5,57177,19
I00968,O01617,P0188,5,86436,13
I00969,O03547,P0268,5,97052,11
I00970,O02991,P0184,1,91745,10
I00971,O04074,P0413,5,74589,29
I00972,O02534,P0370,1,74540,16
I00973,O04026,P0019,5,55148,34
I00974,O00070,P0038,4,45349,10
I00975,O04960,P0154,1,28420,20
I00976,O01695,P0399,3,93749,3
I00977,O01286,P0313,2,78248,9
I00978,O02892,P0453,4,7572,19
I00979,O03671,P0100,5,25725,37
I00980,O00906,P0493,2,57716,34
I00981,O02949,P0378,2,73872,35
I00982,O01944,P0193,5,51513,24
I00983,O03006,P0236,1,86946,40
I00984,O01037,P0241,1,18771,27
I00985,O00681,P0231,3,67013,35
I00986,O04425,P0308,2,63831,16
I00987,O00388,P0333,2,47217,35
I00988,O01926,P0222,4,37387,35
I00989,O02139,P0458,1,63732,11
I00990,O04783,P0024,1,46781,16
I00991,O02029,P0160,1,15116,10
I00992,O04563,P0500,4,81014,20
I00993,O02290,P0463,2,26171,2
I00994,O00708,P0148,-5,72403,5
I00995,O01031,P0498,1,51305,21
I00996,O01274,P0088,3,43033,30
I00997,O00083,P0049,-5,2469,36
I00998,O01854,P0009,5,87849,17
I00999,O00179,P0385,2,32675,36
I01000,O02459,P0360,1,49064,5
I01001,O03707,P0149,1,7970,22
I01002,O03125,P0156,2,61131,33
I01003,O02345,P0394,4,91502,35
I01004,O03498,P0390,2,70336,6
I01005,O04711,P0120,2,29234,3
I01006,O04462,P0136,4,46828,21
I01007,O02541,P0332,4,52853,8
I01008,O02984,P0358,5,22147,23
I01009,O03834,P0484,2,48764,19
I01010,O01874,P0126,5,92272,13
I01011,O03041,P0455,3,44292,0
I01012,O00062,P0498,2,49054,13
I01013,O02738,P0460,5,66750,26
I01014,O02538,P0281,1,41500,6
I01015,O00354,P0068,-3,12756,15
I01016,O01048,P0474,1,3797,9
I01017,O04389,P0490,3,63510,18
I01018,O00921,P0270,3,67582,9
I01019,O02389,P0449,4,45134,5
I01020,O02072,P0303,3,97275,35
I01021,O03538,P0476,2,1853,27
I01022,O00478,P0356,5,24679,38
I01023,O01993,P0404,2,66785,2
I01024,O03895,P0049,2,52781,38
I01025,O01850,P0226,1,97027,31
I01026,O01834,P0384,4,62511,3
I01027,O01296,P0314,1,87265,24
I01028,O00303,P0462,5,26999,23
I01029,O01866,P0416,5,9355,29
I01030,O00741,P0115,4,50315,14
I01031,O02120,P0061,3,60830,9
I01032,O00051,P0348,1,15435,8
I01033,O03247,P0164,4,83181,29
I01034,O04360,P0487,1,64856,16
I01035,O01684,P0338,4,1635,0
I01036,O00789,P0154,5,56026,27
I01037,O02007,P0177,2,80097,33
I01038,O04479,P0444,1,56986,27
I01039,O00607,P0306,3,79462,11
I01040,O02690,P0320,2,36685,24
I01041,O02501,P0186,3,4658,34
I01042,O00636,P0416,4,28539,34
I01043,O03454,P0339,1,81449,33
I01044,O00388,P0138,2,71462,34
I01045,O03163,P0410,2,25091,19
I01046,O04545,P0167,4,16476,7
I01047,O04808,P0268,2,16361,26
I01048,O00219,P0212,4,40264,28
I01049,O03137,P0197,2,47327,19
I01050,O03675,P0408,3,85691,21
I01051,O00981,P0094,3,52554,39
I01052,O01551,P0304,3,91023,28
I01053,O04650,P0365,3,77594,20
I01054,O01518,P0395,5,47314,28
I01055,O04690,P0084,3,1337,16
I01056,O02785,P0298,2,14622,29
I01057,O04291,P0387,1,83192,25
I01058,O04348,P0018,-1,82460,16
I01059,O00322,P0332,5,60975,40
I01060,O03629,P0318,4,16561,18
I01061,O00885,P0027,5,59941,11
I01062,O01310,P0070,2,22876,5
I01063,O03458,P0148,4,98209,18
I01064,O03961,P0076,1,73706,15
I01065,O03210,P0436,3,39435,26
I01066,O04395,P0327,3,80895,15
I01067,O02069,P0180,3,41698,38
I01068,O04760,P0046,3,14099,6
I01069,O02290,P0493,4,86233,0
I01070,O01939,P0290,3,32443,21
I01071,O00688,P0400,1,30138,22
I01072,O01088,P0370,4,85117,17
I01073,O00941,P0259,3,71713,7
I01074,O03377,P0180,3,52110,10
I01075,O01138,P0114,2,56056,26
I01076,O01615,P0234,2,52459,39
I01077,O03973,P0279,1,96216,19
I01078,O03781,P0418,2,98308,10
I01079,O00353,P0137,4,73603,11
I01080,O01461,P0426,2,69704,3
I01081,O03322,P0107,1,11597,4
I01082,O00956,P0365,5,81092,36
I01083,O00351,P0425,2,79560,27
I01084,O03386,P0269,5,98108,39
I01085,O00300,P0500,1,24142,36
I01086,O00862,P0364,4,63052,30
I01087,O04800,P0188,5,54882,6
I01088,O01709,P0098,-2,19305,5
I01089,O01587,P0265,2,43789,9
I01090,O03952,P0415,1,38101,4
I01091,O00380,P0376,2,29550,38
I01092,O00222,P0425,1,79121,16
I01093,O02991,P0256,2,38347,33
I01094,O04351,P0453,3,45714,38
I01095,O03984,P0328,1,3290,19
I01096,O01151,P0241,2,14540,38
I01097,O03438,P0186,2,32002,21
I01098,O02699,P0147,5,89540,38
I01099,O00436,P0009,1,73356,15
I01100,O03994,P0131,4,26039,5
I01101,O00722,P0465,1,52972,5
I01102,O00350,P0295,2,929,26
I01103,O00470,P0410,3,90834,37
I01104,O04620,P0436,2,64303,38
I01105,O04245,P0002,1,97168,32
I01106,O00305,P0487,5,50562,12
I01107,O03921,P0025,3,15090,37
I01108,O01188,P0305,1,53196,22
I01109,O02291,P0467,5,16800,5
I01110,O03622,P0423,3,18335,7
I01111,O01121,P0064,1,19563,33
I01112,O00956,P0230,1,28304,34
I01113,O01737,P0123,2,91223,9
I01114,O01084,P0313,-4,60405,21
I01115,O02181,P0160,1,45029,12
I01116,O04039,P0497,2,57867,18
I01117,O00312,P0173,1,13298,7
I01118,O01729,P0262,5,66397,35
I01119,O03084,P0372,1,95664,1
I01120,O04032,P0265,2,8327,23
I01121,O01078,P0246,5,60459,10
I01122,O01445,P0130,4,94568,2
I01123,O04635,P0297,2,88018,18
I01124,O01716,P0448,1,5364,13
I01125,O03164,P0165,1,74946,39
I01126,O02417,P0250,5,48517,2
I01127,O02780,P0401,2,12829,14
I01128,O04247,P0399,1,9532,37
I01129,O03083,P0372,1,71562,14
I01130,O03718,P0316,5,79026,39
I01131,O01312,P0027,5,63147,22
I01132,O02801,P0004,5,80505,16
I01133,O03234,P0188,4,54920,11
I01134,O01498,P0039,1,77526,33
I01135,O00901,P0014,1,59514,31
I01136,O02963,P0200,2,73309,3
I01137,O01202,P0202,2,40164,26
I01138,O01864,P0337,4,66603,33
I01139,O02443,P0422,2,94652,6
I01140,O00228,P0500,5,39439,4
I01141,O04084,P0006,4,96036,14
I01142,O03971,P0241,1,61044,14
I01143,O00845,P0382,4,34840,31
I01144,O04231,P0319,5,21766,22
I01145,O01252,P0256,2,2852,8
I01146,O01372,P0367,3,58781,16
I01147,O00462,P0247,2,96816,8
I01148,O03461,P0413,2,32259,36
I01149,O00365,P0242,3,58951,11
I01150,O00121,P0449,1,65099,26
I01151,O01741,P0066,2,91121,6
I01152,O04565,P0061,1,16226,24
I01153,O01756,P0058,3,54538,0
I01154,O02348,P0023,1,74684,35
I01155,O01866,P0060,5,18476,12
I01156,O04413,P0113,2,15231,25
I01157,O00583,P0197,1,8496,26
I01158,O04655,P0100,5,90715,31
I01159,O00427,P0081,4,88929,19
I01160,O02924,P0259,2,23867,16
I01161,O00129,P0062,3,61387,2
I01162,O04858,P0401,5,84556,36
I01163,O00847,P0496,4,4510,35
I01164,O01137,P0264,3,67111,15
I01165,O03090,P0446,5,95665,17
I01166,O01299,P0365,3,99588,34
I01167,O03792,P0270,5,5572,36
I01168,O03215,P0444,4,19770,2
I01169,O01575,P0400,4,10396,7
I01170,O04487,P0372,1,2429,37
I01171,O03189,P0054,5,64825,27
I01172,O00306,P0476,1,91907,24
I01173,O00657,P0082,4,7475,13
I01174,O01325,P0238,2,59858,19
I01175,O02104,P0240,4,98889,27
I01176,O04631,P0218,5,45067,10
I01177,O03606,P0448,5,97523,24
I01178,O01079,P0391,2,2101,33
I01179,O04493,P0356,2,69572,16
I01180,O00397,P0292,2,75336,29
I01181,O02047,P0144,4,43152,25
I01182,O00610,P0305,4,21191,6
I01183,O00176,P0290,4,9175,17
I01184,O04966,P0382,5,92555,17
I01185,O01200,P0170,2,93584,13
I01186,O03488,P0468,1,64908,9
I01187,O02449,P0079,4,95614,29
I01188,O02077,P0279,5,34523,39
I01189,O03091,P0441,4,81905,13
I01190,O01240,P0400,5,954,22
I01191,O04998,P0066,3,10292,40
I01192,O01906,P0125,5,63032,32
I01193,O03317,P0004,1,81520,16
I01194,O00603,P0378,1,92556,12
I01195,O02415,P0295,5,56118,21
I01196,O02283,P0141,4,86811,28
I01197,O04359,P0077,3,51628,24
I01198,O03012,P0199,4,34156,28
I01199,O02668,P0130,3,8930,30
I01200,O00623,P0084,1,86762,19
I01201,O04094,P0133,2,23484,21
I01202,O00135,P0028,3,2208,30
I01203,O03131,P0218,4,31632,5
I01204,O04857,P0398,2,77589,13
I01205,O00999,P0402,1,57021,33
I01206,O01987,P0143,2,29582,19
I01207,O01270,P0331,1,80223,15
I01208,O03764,P0473,1,40606,13
I01209,O04791,P0188,2,1866,24
I01210,O04275,P0105,2,73469,27
I01211,O03309,P0185,3,64657,30
I01212,O04293,P0144,1,72106,11
I01213,O02919,P0242,3,29576,27
I01214,O02672,P0252,1,44236,5
I01215,O00554,P0154,2,94609,28
I01216,O00328,P0280,2,76375,15
I01217,O04465,P0160,1,97700,30
I01218,O00651,P0447,2,88531,14
I01219,O02637,P0461,5,66802,9
I01220,O03239,P0059,1,4458,15
I01221,O02707,P0269,5,19210,18
I01222,O04293,P0131,5,46327,11
I01223,O02376,P0473,5,69680,13
I01224,O03957,P0338,1,99068,27
I01225,O03854,P0197,1,77829,3
I01226,O00169,P0056,5,45253,31
I01227,O01274,P0398,1,10365,40
I01228,O04454,P0380,1,93440,35
I01229,O01696,P0055,2,26380,11
I01230,O02515,P0276,3,20263,17
I01231,O03182,P0400,2,11644,8
I01232,O00180,P0445,3,78974,16
I01233,O03256,P0407,-1,24126,17
I01234,O00378,P0437,3,5372,9
I01235,O03648,P0308,3,31457,31
I01236,O00525,P0365,2,31069,7
I01237,O03528,P0150,2,55002,35
I01238,O00575,P0109,1,98522,24
I01239,O00566,P0446,2,93985,38
I01240,O03497,P0237,2,39742,18
I01241,O01177,P0057,5,6560,4
I01242,O01618,P0285,4,51536,3
I01243,O00931,P0359,4,86064,21
I01244,O00832,P0254,5,65590,9
I01245,O04916,P0463,3,58619,39
I01246,O01534,P0421,3,22172,4
I01247,O00293,P0326,1,2570,35
I01248,O01701,P0190,4,45477,21
I01249,O03415,P0459,3,1148,23
I01250,O02452,P0187,1,99214,26
I01251,O04472,P0073,-3,25192,17
I01252,O03218,P0018,-3,79385,27
I01253,O01597,P0356,2,43332,13
I01254,O04077,P0326,4,21587,0
I01255,O00860,P0496,1,28247,21
I01256,O01223,P0101,3,64668,6
I01257,O01142,P0382,1,11259,2
I01258,O02290,P0323,5,66038,38
I01259,O02190,P0225,2,10568,32
I01260,O03197,P0265,3,85547,12
I01261,O03870,P0224,5,68990,6
I01262,O04170,P0004,5,82319,30
I01263,O04119,P0095,3,52746,6
I01264,O04441,P0077,5,60993,25
I01265,O01706,P0049,3,91166,40
I01266,O03160,P0291,1,40373,0
I01267,O03789,P0183,4,75432,27
I01268,O04923,P0099,5,99366,29
I01269,O00436,P0178,3,23157,35
I01270,O02935,P0165,1,34038,17
I01271,O01188,P0467,5,98578,21
I01272,O01442,P0288,5,22051,1
I01273,O00673,P0163,5,28577,25
I01274,O01953,P0222,1,56880,1
I01275,O03893,P0148,5,1807,30
I01276,O01487,P0420,3,63520,10
I01277,O02131,P0100,2,87654,3
I01278,O00135,P0160,4,36402,17
I01279,O04007,P0320,4,48740,27
I01280,O00899,P0272,4,61963,39
I01281,O00986,P0391,5,23906,11
I01282,O00829,P0313,2,30832,18
I01283,O03170,P0183,1,48414,18
I01284,O04690,P0236,2,32339,12
I01285,O03032,P0081,3,13459,26
I01286,O01853,P0474,5,56360,1
I01287,O03629,P0423,3,96184,12
I01288,O01088,P0362,3,4716,4
I01289,O02206,P0040,2,91159,2
I01290,O00722,P0428,3,69788,34
I01291,O04909,P0268,5,29336,38
I01292,O02522,P0359,2,79012,10
I01293,O03849,P0060,3,22788,6
I01294,O04653,P0228,2,30817,30
I01295,O03281,P0029,5,72540,25
I01296,O02058,P0344,2,78280,7
I01297,O04606,P0096,4,72475,20
I01298,O00763,P0111,3,2320,1
I01299,O04267,P0116,4,87256,34
I01300,O00025,P0116,3,33788,36
I01301,O00348,P0104,3,13520,13
I01302,O01718,P0058,2,11390,40
I01303,O00768,P0070,5,85688,19
I01304,O02751,P0186,2,39395,8
I01305,O01104,P0356,3,39947,3
I01306,O03908,P0476,4,54045,19
I01307,O04266,P0391,1,63614,7
I01308,O01398,P0319,-1,76279,25
I01309,O00805,P0194,5,97864,38
I01310,O03595,P0057,3,9931,27
I01311,O03025,P0384,4,83284,27
I01312,O02118,P0447,2,22458,40
I01313,O01747,P0393,1,25411,13
I01314,O00643,P0481,3,64442,20
I01315,O04064,P0244,5,12604,3
I01316,O00985,P0071,4,89052,14
I01317,O01767,P0203,1,66744,33
I01318,O03985,P0184,5,73205,2
I01319,O02976,P0381,1,67836,27
I01320,O00239,P0122,2,4026,21
I01321,O00402,P0322,1,69486,26
I01322,O00887,P0418,4,18566,4
I01323,O02605,P0305,2,94053,7
I01324,O04751,P0121,2,70075,23
I01325,O02363,P0075,1,63384,19
I01326,O03103,P0253,4,1926,32
I01327,O01706,P0350,3,97469,28
I01328,O04629,P0492,-2,52866,12
I01329,O02371,P0092,1,35220,33
I01330,O00639,P0039,1,97789,23
I01331,O02426,P0255,1,31960,35
I01332,O03212,P0283,5,62987,11
I01333,O01338,P0212,4,54851,37
I01334,O01237,P0491,3,64859,24
I01335,O03461,P0112,1,36394,21
I01336,O02730,P0356,3,76217,26
I01337,O03271,P0425,2,54819,24
I01338,O01413,P0080,4,49996,6
I01339,O01031,P0081,1,17041,31
I01340,O01593,P0357,2,78346,23
I01341,O01702,P0381,3,12479,20
I01342,O02890,P0464,4,82773,2
I01343,O03586,P0459,2,32769,4
I01344,O00978,P0388,5,13650,3
I01345,O02392,P0145,2,96530,20
I01346,O03561,P0024,-2,64499,26
I01347,O03191,P0060,5,91289,30
I01348,O02856,P0230,2,57781,14
I01349,O01481,P0111,1,77301,29
I01350,O01537,P0011,5,35733,6
I01351,O01604,P0454,2,49457,29
I01352,O03498,P0230,3,19586,27
I01353,O01709,P0096,4,49094,10
I01354,O01420,P0485,3,1375,11
I01355,O03660,P0083,5,91096,8
I01356,O04688,P0243,-4,81130,35
I01357,O04284,P0274,4,65952,27
I01358,O01486,P0395,1,49268,17
I01359,O01460,P0378,2,54929,36
I01360,O01066,P0397,2,66244,38
I01361,O02035,P0464,5,83522,38
I01362,O04774,P0285,2,95280,37
I01363,O04225,P0229,2,61521,25
I01364,O04553,P0364,-3,35769,12
I01365,O01370,P0348,1,3135,35
I01366,O03775,P0263,4,7542,33
I01367,O00139,P0171,-4,69566,29
I01368,O01064,P0049,4,60480,40
I01369,O03867,P0019,5,98446,1
I01370,O04086,P0147,1,63332,13
I01371,O02146,P0221,5,85164,37
I01372,O02445,P0484,2,23170,18
I01373,O04065,P0303,2,11100,10
I01374,O03637,P0229,2,57005,37
I01375,O04040,P0049,4,85510,15
I01376,O03259,P0159,5,61022,38
I01377,O00997,P0108,2,43382,30
I01378,O01363,P0477,3,62753,2
I01379,O00392,P0383,3,10799,3
I01380,O03868,P0070,3,6518,6
I01381,O04293,P0368,4,72270,13
I01382,O01621,P0365,2,7004,10
I01383,O04599,P0068,3,48095,31
I01384,O04421,P0163,3,43636,25
I01385,O04782,P0154,5,37716,1
I01386,O01195,P0054,1,9732,40
I01387,O02975,P0136,2,67690,7
I01388,O04871,P0102,1,80516,23
I01389,O04620,P0121,3,87746,37
I01390,O03361,P0400,3,32351,7
I01391,O01542,P0101,1,17073,12
I01392,O03240,P0342,5,81593,12
I01393,O02095,P0332,3,49346,20
I01394,O04024,P0069,2,57209,6
I01395,O02478,P0118,4,84962,36
I01396,O03698,P0301,4,8199,26
I01397,O00746,P0081,4,75902,7
I01398,O04014,P0390,-1,57787,31
I01399,O02399,P0254,1,83412,25
I01400,O02838,P0143,5,8145,21
I01401,O02224,P0081,3,73589,14
I01402,O03893,P0478,4,34746,31
I01403,O04362,P0284,2,12017,9
I01404,O03752,P0427,1,4706,14
I01405,O02435,P0418,5,67782,25
I01406,O00173,P0399,2,24578,6
I01407,O00028,P0067,5,63584,11
I01408,O01298,P0113,1,18657,12
I01409,O01475,P0415,2,33827,16
I01410,O03225,P0223,5,65175,16
I01411,O03501,P0187,2,40176,27
I01412,O04169,P0391,3,53786,9
I01413,O03033,P0345,2,28802,16
I01414,O01316,P0304,4,89614,34
I01415,O01409,P0431,3,65403,1
I01416,O02674,P0248,5,57090,16
I01417,O01135,P0201,2,29367,20
I01418,O02051,P0175,4,53995,28
I01419,O02709,P0296,2,50701,12
I01420,O00593,P0305,1,8038,20
I01421,O00405,P0455,1,39205,5
I01422,O02653,P0339,3,53659,13
I01423,O01397,P0289,4,8892,3
I01424,O02706,P0202,4,61670,9
I01425,O03136,P0337,5,2196,6
I01426,O02201,P0488,2,83849,4
I01427,O03161,P0416,1,14905,0
I01428,O00652,P0476,2,37832,33
I01429,O02845,P0420,5,57248,5
I01430,O02849,P0213,5,47568,15
I01431,O03278,P0343,3,38209,34
I01432,O04274,P0309,3,93168,8
I01433,O01384,P0431,1,18416,30
I01434,O01544,P0456,3,70426,34
I01435,O02614,P0067,5,60266,9
I01436,O02902,P0320,4,49247,17
I01437,O01883,P0261,3,60630,37
I01438,O02728,P0489,2,6368,29
I01439,O00883,P0301,3,70022,11
I01440,O01975,P0037,2,41302,5
I01441,O01068,P0151,3,65670,14
I01442,O01350,P0465,5,1902,7
I01443,O04829,P0463,2,3717,19
I01444,O02851,P0249,2,23243,3
I01445,O02118,P0262,4,48819,25
I01446,O00874,P0305,3,41563,21
I01447,O04209,P0348,4,59198,38
I01448,O03603,P0134,2,24555,16
I01449,O02279,P0201,5,49768,35
I01450,O00439,P0445,4,65559,37
I01451,O02793,P0155,2,92187,10
I01452,O01002,P0118,4,89702,31
I01453,O04765,P0356,3,7212,26
I01454,O03877,P0053,2,53540,14
I01455,O03367,P0316,4,5115,18
I01456,O01652,P0099,4,26172,37
I01457,O04368,P0381,4,19922,40
I01458,O01260,P0325,4,25318,9
I01459,O01324,P0239,2,92952,28
I01460,O03447,P0067,4,61419,36
I01461,O03856,P0235,1,39633,20
I01462,O04042,P0448,2,20335,37
I01463,O02740,P0361,3,11590,11
I01464,O00701,P0465,3,95480,21
I01465,O00164,P0136,3,56900,4
