order_id,customer_id,order_date,status,region_code
O00471,C0652,2026-04-03 01:46:39,CANCELLED,South
O00472,C0915,2025-10-21 18:02:36,RETURNED,East
O00473,C0376,2025-05-18 12:31:56,DELIVERED,North
O00474,C0600,2026-04-09 11:35:54,RETURNED,West
O00475,C0776,2026-03-27 16:02:03,SHIPPED,East
O00476,C0340,2025-03-28 14:24:43,PLACED,East
O00477,C0805,2024-09-04 06:47:21,RETURNED,West
O00478,C0859,2025-06-09 18:50:10,DELIVERED,South
O00479,C0325,2024-09-02 10:47:49,PLACED,South
O00480,C0993,2026-05-02 10:07:34,DELIVERED,North
O00481,C0076,2026-07-05 02:46:50,SHIPPED,West
O00482,C0494,2025-05-13 12:36:31,SHIPPED,North
O00483,UNKNOWN,2024-12-03 09:17:30,CANCELLED,North
O00484,C0310,2025-02-28 04:02:07,SHIPPED,North
O00485,C0927,2025-01-02 15:38:49,SHIPPED,West
O00486,C0292,2026-03-22 23:40:29,CANCELLED,South
O00487,C0533,2024-11-30 12:29:26,CANCELLED,West
O00488,C0735,2024-10-02 18:21:22,CANCELLED,North
O00489,C0087,2026-04-19 00:00:00,RETURNED,West
O00490,C0722,2024-12-02 09:35:07,SHIPPED,East
O00491,C0132,2025-08-28 19:52:05,CANCELLED,South
O00492,C0048,2026-01-03 02:20:25,RETURNED,North
O00493,C0374,2025-02-24 20:02:57,PLACED,North
O00494,C0999,2025-02-01 00:00:00,SHIPPED,West
O00495,C0717,2025-03-09 17:06:25,RETURNED,East
O00496,C0220,2025-10-22 12:30:49,RETURNED,East
O00497,C0574,2024-10-22 19:45:16,RETURNED,East
O00498,C0143,2024-10-07 22:09:21,CANCELLED,West
O00499,C0658,2026-03-22 15:57:32,DELIVERED,South
O00500,UNKNOWN,2025-04-30 00:30:21,DELIVERED,South
O00501,C0664,2024-10-02 14:15:02,RETURNED,East
O00502,C0862,2025-07-11 02:50:53,DELIVERED,South
O00503,C0076,2025-02-23 16:58:23,CANCELLED,West
O00504,C0925,2026-06-04 11:28:55,DELIVERED,East
O00505,C0624,2026-02-05 01:45:33,CANCELLED,South
O00506,C0738,2026-05-01 00:27:15,PLACED,East
O00507,C0414,2025-07-08 22:34:22,DELIVERED,West
O00508,C0301,2025-07-13 10:04:47,RETURNED,West
O00509,C0517,2026-03-07 21:58:37,DELIVERED,East
O00510,C0851,2025-12-22 16:23:40,DELIVERED,East
O00511,C0178,2025-03-11 22:14:51,SHIPPED,South
O00512,C0154,2024-08-26 00:00:00,SHIPPED,East
O00513,UNKNOWN,2024-11-05 11:22:55,SHIPPED,North
O00514,C0299,2024-10-21 00:39:16,SHIPPED,South
O00515,C0147,2025-06-01 02:21:03,SHIPPED,East
O00516,C0287,2025-12-08 21:04:53,DELIVERED,East
O00517,C0561,2026-05-09 21:51:17,SHIPPED,East
O00518,C0942,2024-11-17 17:52:44,CANCELLED,East
O00519,C0427,2026-07-09 12:12:30,RETURNED,South
O00520,C0750,2026-01-28 14:51:35,RETURNED,North
O00521,C0653,2024-08-04 04:14:21,RETURNED,South
O00522,C0911,2024-10-03 01:20:37,PLACED,East
O00523,C0760,2024-10-15 12:47:36,DELIVERED,East
O00524,UNKNOWN,2024-12-20 21:17:44,CANCELLED,East
O00525,C0273,2024-12-16 10:05:37,PLACED,North
O00526,C0739,2025-03-08 20:32:27,PLACED,South
O00527,C0680,2025-06-01 01:37:06,CANCELLED,East
O00528,UNKNOWN,2026-05-10 16:39:28,PLACED,South
O00529,C0959,2025-10-29 10:33:00,CANCELLED,West
O00530,C0292,2026-01-17 15:14:41,CANCELLED,East
O00531,C0456,2025-08-24 15:25:28,CANCELLED,South
O00532,C0721,2026-02-27 17:26:40,SHIPPED,South
O00533,UNKNOWN,2024-08-30 23:33:38,PLACED,East
O00534,C0056,2024-07-13 03:44:27,DELIVERED,West
O00535,C0322,2025-08-13 20:24:11,DELIVERED,East
O00536,C0165,2026-07-07 23:57:22,CANCELLED,West
O00537,C0383,2024-11-24 00:41:37,DELIVERED,North
O00538,C0841,2024-11-13 20:19:53,CANCELLED,South
O00539,C0874,2026-04-27 19:24:13,PLACED,East
O00540,C0655,2026-03-19 14:15:16,PLACED,North
O00541,C0630,2024-11-23 22:07:56,PLACED,West
O00542,C0859,2026-03-30 21:28:59,RETURNED,South
O00543,C0326,2026-07-02 05:46:21,CANCELLED,South
O00544,C0174,2024-11-02 02:54:29,PLACED,South
O00545,C1000,2024-09-28 18:42:23,RETURNED,West
O00546,C0739,2025-05-12 07:36:45,RETURNED,East
O00547,C0979,2025-03-03 16:56:34,SHIPPED,West
O00548,C0026,2025-06-10 09:09:31,PLACED,West
O00549,C0899,2024-10-09 06:25:31,CANCELLED,West
O00550,C0869,2024-11-18 07:45:43,SHIPPED,West
O00551,UNKNOWN,2026-04-10 06:28:26,PLACED,East
O00552,C0404,2026-05-08 02:01:11,SHIPPED,East
O00553,C0099,2024-07-27 00:00:00,SHIPPED,South
O00554,C0633,2025-07-14 04:13:57,DELIVERED,South
O00555,C0749,2026-01-07 03:36:46,DELIVERED,North
O00556,C0641,2024-08-17 01:32:35,DELIVERED,North
O00557,C0286,2025-12-18 04:24:59,RETURNED,West
O00558,C0169,2026-03-16 16:16:39,PLACED,West
O00559,C0335,2026-03-18 17:36:40,SHIPPED,South
O00560,C0675,2025-04-08 08:21:01,CANCELLED,West
O00561,C0341,2026-01-02 18:09:11,CANCELLED,East
O00562,C0449,2024-09-17 18:13:16,DELIVERED,East
O00563,C0594,2025-06-12 00:36:05,CANCELLED,South
O00564,C0685,2025-03-15 14:53:00,PLACED,West
O00565,C0366,2025-02-22 15:06:52,CANCELLED,East
O00566,C0842,2026-04-19 11:15:59,CANCELLED,West
O00567,UNKNOWN,2025-12-07 00:00:00,SHIPPED,West
O00568,C0756,2026-06-10 10:45:25,RETURNED,South
O00569,C0624,2024-12-02 00:16:49,SHIPPED,North
O00570,C0533,2025-01-08 02:57:02,SHIPPED,North
O00571,C0322,2024-12-05 11:56:59,PLACED,North
O00572,C0978,2025-07-26 16:09:21,CANCELLED,South
O00573,C0265,2024-09-18 11:08:26,CANCELLED,South
O00574,C0711,2024-12-29 11:13:36,DELIVERED,South
O00575,UNKNOWN,2024-12-04 21:17:56,DELIVERED,East
O00576,UNKNOWN,2024-12-21 22:05:20,CANCELLED,North
O00577,C0460,2025-10-02 13:47:01,DELIVERED,West
O00578,C0419,2024-08-30 22:56:19,CANCELLED,North
O00579,C0853,2025-07-17 03:27:28,SHIPPED,West
O00580,C0076,2026-05-08 23:25:59,PLACED,North
O00581,C0701,2025-03-30 12:34:06,CANCELLED,South
O00582,C0579,2026-04-01 02:40:35,DELIVERED,North
O00583,C0074,2026-03-31 08:13:06,SHIPPED,East
O00584,C0984,2026-02-25 22:10:58,DELIVERED,East
O00585,C0736,2026-02-08 15:17:14,SHIPPED,West
O00586,UNKNOWN,2025-07-24 17:50:03,CANCELLED,South
O00587,C0810,2025-02-24 04:56:11,CANCELLED,North
O00588,C0020,2025-01-21 17:32:33,SHIPPED,South
O00589,C0879,2026-06-18 00:00:00,DELIVERED,East
O00590,C0447,2024-07-28 10:34:18,PLACED,West
O00591,C0267,2025-11-11 06:03:28,PLACED,South
O00592,C0845,2025-10-16 09:15:36,DELIVERED,North
O00593,C0436,2024-11-17 08:24:47,SHIPPED,East
O00594,C0183,2025-02-02 19:51:29,DELIVERED,West
O00595,C0449,2025-02-21 05:15:49,DELIVERED,North
O00596,C0328,2026-01-30 00:00:00,CANCELLED,West
O00597,C0640,2025-04-30 17:21:31,DELIVERED,North
O00598,C0509,2025-06-05 13:44:49,DELIVERED,North
O00599,C0176,2026-01-30 23:14:29,RETURNED,North
O00600,C0220,2024-08-26 20:06:26,PLACED,North
O00601,C0969,2026-06-18 02:08:32,CANCELLED,East
O00602,C0514,2025-11-19 09:35:11,DELIVERED,South
O00603,C0329,2026-03-02 02:08:55,SHIPPED,West
O00604,C0607,2025-05-14 01:09:31,SHIPPED,East
O00605,C0729,2026-06-20 14:11:57,SHIPPED,North
O00606,C0075,2026-01-18 05:13:59,CANCELLED,South
O00607,C0132,2024-09-13 07:25:15,RETURNED,East
O00608,C0249,2024-12-08 16:05:19,CANCELLED,West
O00609,C0639,2024-11-12 05:22:49,RETURNED,East
O00610,C0224,2025-07-17 08:21:16,DELIVERED,North
O00611,C0838,2025-10-07 14:44:59,RETURNED,East
O00612,C0228,2025-12-14 01:04:46,DELIVERED,West
O00613,C0265,2025-06-30 05:40:34,SHIPPED,North
O00614,C0068,2025-08-13 13:14:42,SHIPPED,South
O00615,C0046,2026-02-05 19:32:10,DELIVERED,North
O00616,C0800,2025-12-03 09:19:44,DELIVERED,South
O00617,C0404,2026-02-11 10:40:13,DELIVERED,West
O00618,C0785,2025-08-29 11:42:53,CANCELLED,West
O00619,C0425,2025-05-14 17:25:36,PLACED,South
O00620,C0816,2025-01-23 23:09:42,DELIVERED,South
O00621,C0068,2026-02-26 19:17:36,SHIPPED,North
O00622,C0166,2025-02-26 22:53:07,DELIVERED,South
O00623,C0584,2024-12-09 09:48:52,CANCELLED,West
O00624,C0631,2026-02-10 22:50:10,RETURNED,South
O00625,C0840,2025-03-20 12:21:29,SHIPPED,North
O00626,UNKNOWN,2026-05-29 12:17:36,SHIPPED,East
O00627,UNKNOWN,2026-02-28 14:55:06,CANCELLED,North
O00628,C0148,2025-02-25 11:09:36,DELIVERED,East
O00629,C0277,2025-05-19 16:05:21,CANCELLED,West
O00630,C0177,2024-10-11 13:55:14,RETURNED,East
O00631,C0986,2025-08-27 12:27:09,DELIVERED,North
O00632,C0582,2025-07-24 10:06:42,CANCELLED,West
O00633,C0011,2024-11-22 07:23:39,RETURNED,East
O00634,C0426,2024-12-17 17:30:45,PLACED,East
O00635,C0907,2025-12-13 18:56:38,PLACED,North
O00636,C0755,2025-05-06 05:58:47,RETURNED,South
O00637,C0562,2026-01-07 09:04:27,DELIVERED,East
O00638,C0837,2024-11-20 06:04:58,RETURNED,East
O00639,C0710,2026-01-12 11:15:43,CANCELLED,East
O00640,C0084,2025-11-13 05:26:33,SHIPPED,North
O00641,C0471,2024-12-20 13:31:14,SHIPPED,North
O00642,C0856,2025-09-03 07:02:49,SHIPPED,East
O00643,C0316,2024-10-11 00:42:05,PLACED,North
O00644,C0741,2026-05-16 20:16:38,SHIPPED,West
O00645,UNKNOWN,2026-01-30 16:18:28,DELIVERED,South
O00646,C0057,2024-12-29 23:06:55,DELIVERED,West
O00647,C0742,2026-05-24 16:58:33,RETURNED,North
O00648,C0791,2024-07-14 05:51:21,DELIVERED,West
O00649,C0290,2025-04-10 19:26:02,CANCELLED,North
O00650,C0057,2025-03-02 10:53:52,RETURNED,South
O00651,C0374,2026-06-04 02:45:17,DELIVERED,South
O00652,C0431,2025-05-04 15:52:36,PLACED,North
O00653,C0431,2026-06-24 01:35:21,PLACED,South
O00654,C0115,2025-07-06 06:49:24,PLACED,East
O00655,C0169,2025-02-24 14:20:50,PLACED,North
O00656,C0612,2025-07-25 03:32:01,PLACED,West
O00657,UNKNOWN,2025-02-02 20:38:28,SHIPPED,South
O00658,C0951,2025-12-16 11:15:03,RETURNED,East
O00659,C0525,2024-07-19 03:20:25,RETURNED,West
O00660,C0543,2026-02-11 09:36:08,DELIVERED,East
O00661,C0383,2024-10-17 10:56:31,PLACED,North
O00662,C0016,2024-12-26 15:54:46,CANCELLED,North
O00663,C0694,2024-12-30 03:32:06,DELIVERED,West
O00664,C0861,2026-06-10 00:36:19,SHIPPED,West
O00665,C0420,2026-04-03 04:53:22,DELIVERED,West
O00666,C0317,2025-11-03 12:21:02,CANCELLED,East
O00667,C0699,2026-04-12 08:01:08,DELIVERED,East
O00668,C0108,2024-08-30 23:15:07,RETURNED,South
O00669,C0254,2025-04-03 16:17:14,PLACED,North
O00670,C0776,2025-10-30 16:24:14,PLACED,North
O00671,C0818,2024-07-21 23:03:07,SHIPPED,East
O00672,C0903,2025-07-08 16:58:05,RETURNED,North
O00673,C0903,2024-12-19 18:54:00,RETURNED,North
O00674,C0063,2025-07-26 10:28:38,PLACED,South
O00675,C0729,2024-12-20 18:39:32,CANCELLED,South
O00676,C0404,2026-04-07 14:01:53,SHIPPED,East
O00677,UNKNOWN,2025-02-05 01:17:03,PLACED,East
O00678,C0866,2025-03-28 00:00:00,PLACED,West
O00679,C0020,2025-03-31 20:38:11,DELIVERED,North
O00680,C0777,2025-08-03 10:49:44,DELIVERED,West
O00681,C0352,2026-04-09 01:14:54,DELIVERED,South
O00682,C0506,2026-02-19 10:40:39,DELIVERED,North
O00683,C0147,2025-06-30 07:42:48,RETURNED,South
O00684,C0078,2025-09-18 22:26:40,SHIPPED,North
O00685,C0375,2026-05-14 13:56:02,DELIVERED,South
O00686,C0545,2025-11-07 22:31:59,DELIVERED,South
O00687,C0008,2025-02-26 16:42:43,PLACED,South
O00688,C0963,2025-03-13 21:54:47,DELIVERED,South
O00689,C0845,2024-12-02 22:04:12,SHIPPED,East
O00690,C0161,2026-03-14 03:55:51,CANCELLED,South
O00691,C0978,2025-04-01 14:40:49,CANCELLED,East
O00692,C0907,2025-01-23 11:25:54,CANCELLED,East
O00693,C0415,2026-06-24 17:43:01,RETURNED,South
O00694,C0567,2026-02-24 02:18:01,PLACED,South
O00695,C0862,2025-12-11 23:48:11,RETURNED,East
O00696,C0795,2024-08-22 09:56:18,DELIVERED,North
O00697,C0713,2025-01-10 13:56:23,CANCELLED,East
O00698,C0594,2025-08-16 13:07:41,PLACED,West
O00699,C0882,2025-08-09 18:30:17,PLACED,South
O00700,C0525,2024-09-13 12:20:02,CANCELLED,South
O00701,C0382,2026-03-16 21:22:59,DELIVERED,East
O00702,C0778,2024-09-17 11:34:17,CANCELLED,West
O00703,C0172,2024-11-27 10:30:15,DELIVERED,West
O00704,C0106,2025-10-16 09:12:46,RETURNED,East
O00705,C0473,2025-11-07 06:11:31,SHIPPED,South
O00706,C0080,2025-09-22 14:51:58,PLACED,East
O00707,C0276,2026-04-11 07:43:44,PLACED,West
O00708,C0379,2025-03-12 23:17:47,DELIVERED,West
O00709,C0564,2026-02-03 11:26:21,PLACED,East
O00710,C0845,2024-09-30 07:28:05,DELIVERED,South
O00711,C0515,2025-10-29 15:20:27,PLACED,South
O00712,C0791,2025-01-22 04:58:10,SHIPPED,East
O00713,C0062,2026-01-30 18:32:27,DELIVERED,East
O00714,C0669,2026-04-22 00:00:00,RETURNED,West
O00715,UNKNOWN,2026-06-08 04:32:19,SHIPPED,West
O00716,C0243,2025-06-10 18:35:30,SHIPPED,South
O00717,C0090,2025-10-05 13:48:59,SHIPPED,West
O00718,C0817,2026-02-14 03:44:40,SHIPPED,East
O00719,C0586,2025-10-18 13:30:47,DELIVERED,South
O00720,C0049,2024-10-06 20:10:28,DELIVERED,West
O00721,UNKNOWN,2025-06-13 15:29:40,SHIPPED,North
O00722,C0759,2025-06-02 10:23:11,SHIPPED,North
O00723,C0054,2025-10-25 12:22:23,PLACED,East
O00724,C0719,2025-10-17 16:05:01,PLACED,East
O00725,C0139,2025-03-24 13:14:42,RETURNED,North
O00726,C0197,2025-03-21 14:10:59,DELIVERED,North
O00727,C0104,2026-06-02 03:15:51,PLACED,North
O00728,C0676,2025-11-28 22:13:36,RETURNED,West
O00729,C0539,2026-05-16 20:44:18,PLACED,West
O00730,C0569,2024-12-23 02:44:23,CANCELLED,North
O00731,C0389,2026-06-21 09:08:11,SHIPPED,North
O00732,C0103,2026-06-08 02:23:10,CANCELLED,South
O00733,C0447,2026-05-19 14:41:20,SHIPPED,South
O00734,C0616,2024-08-02 13:18:25,SHIPPED,East
O00735,C0336,2025-10-01 08:38:18,CANCELLED,East
O00736,C0549,2025-04-24 05:03:52,SHIPPED,North
O00737,C0165,2025-08-31 01:12:23,RETURNED,West
O00738,C0030,2024-10-02 10:00:42,RETURNED,East
O00739,C0066,2025-08-01 12:31:07,SHIPPED,South
O00740,C0795,2025-01-07 11:36:04,CANCELLED,South
O00741,C0335,2026-03-31 12:24:41,RETURNED,South
O00742,C0068,2026-01-28 07:52:35,SHIPPED,East
O00743,C0686,2025-12-03 00:00:00,DELIVERED,East
O00744,C0058,2024-09-14 14:09:37,DELIVERED,East
O00745,C0808,2025-07-15 20:53:10,PLACED,South
O00746,C0353,2025-08-13 16:47:58,PLACED,South
O00747,C0184,2026-03-11 16:47:16,CANCELLED,South
O00748,C0760,2026-03-04 19:13:13,SHIPPED,West
O00749,C0974,2026-10-01 00:00:00,PLACED,South
O00750,C0746,2025-12-21 15:22:32,DELIVERED,East
O00751,C0944,2024-11-28 00:00:00,CANCELLED,South
O00752,C0437,2026-04-13 04:18:38,RETURNED,South
O00753,C0256,2024-12-19 16:18:16,DELIVERED,North
O00754,C0673,2025-12-07 12:03:21,SHIPPED,South
O00755,C0086,2025-08-28 18:03:00,SHIPPED,South
O00756,C0293,2025-11-08 10:21:24,CANCELLED,South
O00757,C0190,2026-03-01 23:14:25,PLACED,West
O00758,UNKNOWN,2025-01-05 17:53:25,PLACED,North
O00759,C0900,2024-10-14 05:19:11,PLACED,West
O00760,C0737,2026-04-06 16:00:59,CANCELLED,West
O00761,C0732,2025-01-27 19:12:40,SHIPPED,North
O00762,C0691,2025-02-01 06:07:21,CANCELLED,North
O00763,C0509,2025-08-01 03:28:41,PLACED,West
O00764,C0106,2024-12-05 12:23:20,SHIPPED,South
O00765,C0967,2025-02-28 16:57:29,CANCELLED,East
O00766,C0341,2026-05-17 06:54:33,DELIVERED,South
O00767,C0474,2026-02-21 15:42:15,DELIVERED,West
O00768,C0003,2025-12-07 01:37:17,RETURNED,West
O00769,C0195,2025-12-28 18:11:14,PLACED,South
O00770,C0546,2024-09-13 06:11:27,RETURNED,West
O00771,C0756,2025-01-23 23:34:29,DELIVERED,South
O00772,C0330,2025-03-30 06:05:49,SHIPPED,East
O00773,C0119,2025-08-18 10:35:50,RETURNED,South
O00774,C0206,2025-01-20 09:09:18,DELIVERED,South
O00775,C0041,2025-08-05 03:26:06,RETURNED,North
O00776,C0154,2026-06-26 16:54:19,SHIPPED,West
O00777,C0022,2024-09-27 20:09:57,PLACED,East
O00778,C0923,2025-07-22 22:13:16,DELIVERED,West
O00779,C0035,2026-03-16 09:34:51,PLACED,East
O00780,C0412,2025-05-02 14:13:19,RETURNED,South
O00781,UNKNOWN,2026-02-02 05:35:38,PLACED,North
O00782,C0553,2026-03-09 09:12:50,DELIVERED,East
O00783,C0832,2025-01-14 02:58:15,CANCELLED,West
O00784,C0853,2026-03-10 08:17:41,SHIPPED,East
O00785,C0947,2025-11-30 06:25:37,SHIPPED,North
O00786,C0163,2024-11-24 06:18:52,DELIVERED,South
O00787,UNKNOWN,2024-10-19 17:16:57,DELIVERED,West
O00788,UNKNOWN,2026-02-18 11:24:41,RETURNED,South
O00789,C0267,2026-07-09 03:18:50,CANCELLED,East
O00790,C0274,2026-05-23 11:55:35,DELIVERED,East
O00791,C0013,2026-06-01 00:00:00,SHIPPED,North
O00792,C0503,2024-08-11 20:54:31,RETURNED,West
O00793,C0992,2024-11-22 17:33:19,PLACED,East
O00794,C0772,2025-03-14 21:35:20,PLACED,East
O00795,C0462,2025-05-22 07:27:47,DELIVERED,East
O00796,C0583,2025-01-07 00:08:32,PLACED,West
O00797,C0900,2026-01-30 15:12:49,PLACED,East
O00798,C0860,2024-12-09 03:03:22,CANCELLED,East
O00799,C0857,2025-08-26 23:32:46,PLACED,South
O00800,C0376,2025-09-20 12:27:07,CANCELLED,North
O00801,C0729,2024-10-28 22:04:51,SHIPPED,North
O00802,C0024,2026-03-27 14:07:43,DELIVERED,South
O00803,C0362,2026-02-15 22:35:23,CANCELLED,North
O00804,C0862,2026-04-04 04:20:01,PLACED,North
O00805,C0067,2025-07-12 04:51:44,DELIVERED,East
O00806,C0037,2026-04-22 11:10:52,PLACED,West
O00807,C0679,2026-04-23 03:15:18,RETURNED,East
O00808,C0404,2026-04-29 12:47:17,DELIVERED,East
O00809,C0761,2025-07-13 03:25:38,CANCELLED,West
O00810,C0453,2025-07-12 00:00:00,SHIPPED,South
O00811,C0632,2025-04-25 22:29:08,SHIPPED,North
O00812,C0186,2024-11-27 02:26:23,PLACED,West
O00813,C0018,2025-02-24 01:31:47,CANCELLED,East
O00814,C0412,2025-05-17 09:52:15,PLACED,West
O00815,C0292,2025-11-23 12:43:50,RETURNED,South
O00816,C0559,2025-10-11 12:17:20,SHIPPED,North
O00817,C0720,2025-10-02 15:07:17,CANCELLED,South
O00818,C0947,2026-03-04 10:22:52,SHIPPED,East
O00819,C0001,2024-07-14 02:22:01,CANCELLED,South
O00820,UNKNOWN,2024-10-01 01:12:12,PLACED,North
O00821,C0929,2025-03-04 16:07:15,DELIVERED,East
O00822,C0675,2026-03-01 21:55:46,RETURNED,South
O00823,C0032,2025-07-21 03:00:34,RETURNED,North
O00824,C0993,2024-10-16 10:11:08,CANCELLED,East
O00825,C0810,2024-10-25 16:21:53,SHIPPED,South
O00826,C0385,2024-12-26 13:35:23,SHIPPED,South
O00827,C0460,2026-05-30 10:13:59,CANCELLED,East
O00828,C0250,2026-04-11 12:56:14,CANCELLED,East
O00829,C0290,2026-01-04 12:15:32,SHIPPED,West
O00830,C0602,2026-03-27 19:29:40,RETURNED,East
O00831,C0128,2024-09-25 01:43:23,PLACED,South
O00832,C0251,2025-02-22 02:36:04,DELIVERED,North
O00833,C0213,2025-05-08 00:30:07,PLACED,West
O00834,C0124,2026-01-02 08:54:18,PLACED,South
O00835,C0751,2026-06-11 05:47:25,PLACED,East
O00836,C0047,2025-08-26 14:54:17,RETURNED,East
O00837,C0671,2025-02-05 00:08:42,DELIVERED,East
O00838,C0317,2025-01-25 11:46:07,CANCELLED,North
O00839,C0740,2025-10-18 15:40:19,SHIPPED,East
O00840,C0526,2025-02-25 22:00:36,SHIPPED,South
O00841,C0347,2026-02-10 04:37:14,SHIPPED,North
O00842,C0782,2025-04-05 19:09:50,DELIVERED,South
O00843,C0465,2025-01-05 13:07:31,CANCELLED,East
O00844,C0400,2024-09-30 09:40:39,RETURNED,West
O00845,C0487,2026-01-24 08:56:54,PLACED,North
O00846,C0761,2024-08-07 12:42:57,CANCELLED,West
O00847,C0497,2024-08-01 20:02:04,CANCELLED,North
O00848,C0828,2025-05-09 07:11:06,DELIVERED,West
O00849,C0356,2025-07-01 11:48:23,SHIPPED,East
O00850,C0979,2025-09-01 08:01:55,CANCELLED,South
O00851,C0873,2025-04-03 09:50:57,CANCELLED,West
O00852,C0594,2026-07-01 04:47:10,RETURNED,South
O00853,C0569,2026-01-20 01:52:41,DELIVERED,South
O00854,C0144,2024-09-06 03:07:13,DELIVERED,West
O00855,C0338,2025-12-04 07:08:27,RETURNED,West
O00856,C0840,2025-02-19 19:52:42,SHIPPED,East
O00857,C0103,2026-04-24 21:43:54,SHIPPED,North
O00858,C0303,2025-10-16 18:35:47,CANCELLED,North
O00859,UNKNOWN,2026-02-20 18:07:10,DELIVERED,North
O00860,C0331,2024-08-12 10:10:25,PLACED,East
O00861,C0061,2026-06-29 06:31:23,SHIPPED,East
O00862,UNKNOWN,2025-01-04 10:04:53,PLACED,East
O00863,C0897,2025-08-30 05:13:49,PLACED,South
O00864,C0776,2025-08-17 17:18:51,PLACED,South
O00865,C0731,2025-04-19 05:28:41,PLACED,North
O00866,C0779,2025-09-30 02:31:55,DELIVERED,North
O00867,C0913,2025-05-13 05:31:08,RETURNED,South
O00868,C0355,2025-08-29 07:29:55,CANCELLED,East
O00869,C0014,2026-02-24 11:35:08,RETURNED,North
O00870,C0108,2024-09-04 13:09:53,CANCELLED,South
O00871,C0240,2026-02-21 15:50:42,CANCELLED,West
O00872,C0537,2025-01-06 00:00:00,SHIPPED,South
O00873,C0853,2024-07-31 00:43:50,PLACED,South
O00874,C0473,2025-08-22 22:54:44,RETURNED,South
O00875,C0719,2024-07-12 02:32:57,DELIVERED,South
O00876,C0368,2024-08-20 03:10:06,RETURNED,East
O00877,C0284,2025-11-26 11:44:33,DELIVERED,North
O00878,C0440,2024-11-20 10:09:29,CANCELLED,West
O00879,C0909,2025-10-07 00:00:00,RETURNED,South
O00880,C0643,2024-10-02 02:20:41,SHIPPED,North
O00881,C0393,2024-12-22 13:24:15,DELIVERED,West
O00882,C0548,2025-10-18 04:25:13,SHIPPED,North
O00883,C0911,2024-10-04 12:24:32,SHIPPED,East
O00884,C0858,2025-05-21 03:25:51,CANCELLED,East
O00885,UNKNOWN,2025-06-21 21:06:05,PLACED,East
O00886,C0885,2025-01-04 00:11:21,PLACED,North
O00887,C0778,2026-05-17 10:25:45,RETURNED,South
O00888,C0197,2025-02-04 05:42:46,CANCELLED,South
O00889,C0139,2025-09-02 12:47:19,RETURNED,South
O00890,C0777,2025-06-21 04:05:47,CANCELLED,South
O00891,C0345,2025-01-28 10:00:40,CANCELLED,East
O00892,C0672,2025-06-25 08:24:15,DELIVERED,East
O00893,C0165,2025-07-19 07:14:43,DELIVERED,East
O00894,C0365,2026-04-10 23:37:08,PLACED,West
O00895,C0437,2026-05-15 04:47:37,CANCELLED,West
O00896,UNKNOWN,2024-09-07 22:56:30,SHIPPED,South
O00897,C0462,2025-11-21 02:50:21,CANCELLED,South
O00898,C0016,2025-10-24 11:39:05,DELIVERED,South
O00899,C0849,2025-01-08 13:54:13,SHIPPED,East
O00900,C0709,2026-06-18 04:13:07,PLACED,South
O00901,C0909,2025-12-12 06:44:11,CANCELLED,West
O00902,C0169,2025-11-13 10:30:37,PLACED,North
O00903,UNKNOWN,2024-08-16 10:41:55,DELIVERED,East
O00904,C0241,2025-04-26 09:46:46,SHIPPED,North
O00905,C0236,2026-06-05 04:33:35,CANCELLED,North
O00906,C0637,2025-09-11 04:34:32,SHIPPED,East
O00907,C0090,2024-11-24 23:05:51,RETURNED,North
O00908,C0289,2025-08-24 00:00:00,PLACED,West
O00909,C0722,2024-10-25 08:09:48,DELIVERED,North
O00910,C0861,2025-04-20 01:12:39,RETURNED,West
O00911,C0698,2025-01-11 02:27:29,SHIPPED,North
O00912,C0093,2024-11-06 08:09:15,PLACED,South
O00913,C0757,2025-10-02 19:53:31,PLACED,North
O00914,C0282,2024-08-09 18:32:00,SHIPPED,East
O00915,UNKNOWN,2025-05-02 09:15:20,CANCELLED,North
O00916,C0086,2026-02-17 09:28:46,PLACED,East
O00917,C0614,2025-01-20 07:50:45,SHIPPED,West
O00918,C0863,2024-09-03 04:36:36,CANCELLED,South
O00919,C0792,2024-10-10 02:06:00,DELIVERED,West
O00920,C0232,2024-11-20 05:22:52,PLACED,South
O00921,C0648,2025-06-15 19:06:26,RETURNED,South
O00922,C0855,2025-07-27 12:26:32,DELIVERED,East
O00923,C0296,2025-12-29 12:50:44,PLACED,West
O00924,C0163,2025-05-28 16:40:55,CANCELLED,South
O00925,C0086,2026-03-05 03:10:17,RETURNED,North
O00926,C0963,2026-01-07 18:23:55,SHIPPED,North
O00927,C0629,2026-05-09 07:00:07,SHIPPED,West
O00928,C0908,2025-12-18 00:41:54,SHIPPED,East
O00929,C0048,2025-09-16 10:00:50,DELIVERED,North
O00930,C0298,2024-11-01 02:33:23,CANCELLED,North
O00931,C0174,2026-01-16 11:33:33,DELIVERED,East
O00932,C0551,2026-05-15 00:00:00,SHIPPED,North
O00933,C0076,2024-11-02 17:56:10,DELIVERED,South
O00934,C0033,2024-08-27 13:32:27,DELIVERED,East
O00935,C0369,2025-03-20 20:01:35,CANCELLED,North
O00936,C0386,2024-09-30 09:25:59,SHIPPED,South
O00937,C0120,2024-12-21 00:02:51,CANCELLED,South
O00938,C0875,2026-01-23 02:29:46,PLACED,North
O00939,C0533,2026-06-01 08:06:08,DELIVERED,North
O00940,C0157,2025-03-27 05:44:46,CANCELLED,South
